energy_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,trans-fat_100g,cholesterol_100g,calcium_100g,iron_100g,potassium_100g,vitamin-c_100g,vitamin-a_100g,additives_n,ingredients_from_palm_oil_n,ingredients_that_may_be_from_palm_oil_n,ingredients_count,nutrition_grade_fr
837.0,7.69,3.08,29.23,20.0,1.5,4.62,0.44958,0.177,0.0,0.023,0.154,0.0,0.2,0.0018,4.62e-05,5.0,0.0,0.0,26,c
628.0,11.67,11.67,6.67,6.67,0.0,3.33,1.60782,0.633,0.0,0.0,0.2,0.0,0.233,0.004,0.0,7.0,0.0,0.0,18,e
590.0,2.34,0.78,28.12,21.88,0.0,4.69,0.21844,0.086,0.0,0.008,0.156,0.0,0.234,0.0019,0.0,6.0,0.0,1.0,14,c
335.0,0.0,0.0,12.67,10.0,2.0,8.67,0.10922,0.043,0.0,0.003,0.233,0.0,0.107,0.0008,8.01e-05,0.0,0.0,0.0,10,a
335.0,0.0,0.0,13.33,10.0,2.0,8.67,0.10922,0.043,0.0,0.003,0.233,0.0,0.113,0.0008,8.01e-05,0.0,0.0,0.0,10,a
335.0,2.0,1.67,5.33,3.33,0.0,9.33,0.1778,0.07,0.0,0.003,0.267,0.0,0.133,0.0,6e-05,4.0,0.0,0.0,13,a
251.0,0.33,0.0,6.0,4.0,0.0,9.33,0.18542,0.073,0.0,0.003,0.267,0.0,0.127,0.004,6e-05,5.0,0.0,0.0,15,a
126.0,0.68,0.34,2.36,1.35,0.0,4.05,0.13716,0.054,0.0,0.003,0.118,0.0,0.027,0.0008,7.59e-05,0.0,0.0,0.0,13,a
126.0,0.68,0.34,2.36,1.69,0.0,4.05,0.12954,0.051,0.0,0.003,0.118,0.0,0.014,0.0,7.59e-05,6.0,0.0,0.0,17,a
126.0,0.68,0.34,2.03,1.01,0.3,4.05,0.12954,0.051,0.0,0.003,0.118,0.00012,0.012,0.0004,7.59e-05,5.0,0.0,0.0,16,a
142.0,0.68,0.34,3.04,2.03,0.0,4.05,0.12954,0.051,0.0,0.003,0.118,0.0,0.02,0.0,7.59e-05,4.0,0.0,0.0,16,a
142.0,0.68,0.34,2.7,1.69,0.0,4.05,0.12954,0.051,0.0,0.003,0.118,0.0,0.015,0.0004,7.59e-05,4.0,0.0,0.0,15,a
335.0,2.0,1.67,5.33,3.33,0.0,9.33,0.1778,0.07,0.0,0.003,0.267,0.0,0.133,0.0,6e-05,5.0,0.0,0.0,14,a
314.0,1.25,0.83,13.33,12.5,0.4,3.33,0.21082,0.083,0.0,0.006,0.125,0.00015,0.179,0.0,9.36e-05,1.0,0.0,0.0,10,b
837.0,10.0,6.43,24.29,20.0,0.0,2.86,0.20066,0.079,0.0,0.043,0.143,0.0,0.186,0.0017,0.0001287,6.0,0.0,1.0,16,d
958.0,12.86,5.71,22.86,17.14,0.0,4.29,0.18034,0.071,0.0,0.036,0.114,0.00051,0.214,0.0017,8.58e-05,7.0,0.0,1.0,18,c
895.0,11.43,7.14,25.71,20.0,0.0,2.86,0.254,0.1,0.0,0.036,0.114,0.0,0.214,0.0017,0.0001287,7.0,0.0,1.0,22,d
958.0,11.43,8.57,25.71,24.29,0.0,4.29,0.21844,0.086,0.0,0.036,0.114,0.00051,0.214,0.0017,8.58e-05,7.0,0.0,1.0,23,d
895.0,10.0,5.71,27.14,20.0,1.4,4.29,0.23622,0.093,0.0,0.036,0.143,0.00103,0.214,0.0017,8.58e-05,4.0,0.0,0.0,13,d
958.0,11.43,7.14,28.57,17.14,0.0,4.29,0.27178,0.107,0.0,0.036,0.114,0.00103,0.271,0.0017,8.58e-05,5.0,0.0,1.0,31,d
895.0,11.43,6.43,24.29,21.43,0.0,4.29,0.20066,0.079,0.0,0.071,0.114,0.0,0.186,0.0017,0.0001287,6.0,0.0,1.0,15,d
958.0,11.43,6.43,28.57,25.71,0.0,2.86,0.18034,0.071,0.0,0.036,0.114,0.00103,0.186,0.0017,8.58e-05,10.0,0.0,1.0,37,d
837.0,10.0,5.71,25.71,22.86,0.0,4.29,0.20066,0.079,0.0,0.036,0.143,0.00051,0.2,0.0051,8.58e-05,8.0,0.0,1.0,20,d
958.0,11.43,5.71,30.0,21.43,1.4,4.29,0.36322,0.143,0.0,0.036,0.143,0.00103,0.186,0.0017,8.58e-05,11.0,0.0,1.0,28,d
1017.0,14.29,7.14,24.29,17.14,1.4,4.29,0.47244,0.186,0.0,0.036,0.114,0.00051,0.2,0.0017,8.58e-05,6.0,0.0,1.0,19,d
837.0,10.0,6.43,24.29,20.0,0.0,2.86,0.20066,0.079,0.0,0.043,0.143,0.0,0.186,0.0017,0.0001287,7.0,0.0,1.0,16,d
590.0,0.0,0.0,32.94,24.71,0.0,1.18,0.0889,0.035,0.0,0.0,0.071,0.0,0.129,0.0014,0.0,9.0,0.0,1.0,17,c
590.0,0.0,0.0,32.94,24.71,0.0,1.18,0.0889,0.035,0.0,0.0,0.071,0.0,0.076,0.0014,0.0,8.0,0.0,1.0,16,c
640.0,0.0,0.0,32.94,24.71,0.0,1.18,0.0889,0.035,0.0,0.0,0.047,0.0,0.082,0.0014,0.0,6.0,0.0,1.0,17,c
590.0,0.0,0.0,32.94,24.71,0.0,1.18,0.0889,0.035,0.0,0.0,0.071,0.00042,0.076,0.0014,0.0,13.0,0.0,1.0,24,c
958.0,11.43,8.57,25.71,24.29,0.0,4.29,0.21844,0.086,0.0,0.036,0.114,0.00051,0.214,0.0017,8.58e-05,8.0,0.0,1.0,24,d
895.0,10.0,5.71,27.14,20.0,1.4,4.29,0.23622,0.093,0.0,0.036,0.143,0.00103,0.214,0.0017,8.58e-05,5.0,0.0,1.0,14,d
778.0,8.57,5.0,24.29,20.0,0.0,2.86,0.16256,0.064,0.0,0.029,0.114,0.0,0.171,0.0086,8.58e-05,9.0,0.0,1.0,20,c
837.0,10.0,6.43,24.29,20.0,0.0,2.86,0.20066,0.079,0.0,0.043,0.143,0.0,0.186,0.0017,0.0001287,7.0,0.0,1.0,17,d
1197.0,17.14,8.57,30.0,25.71,1.4,4.29,0.254,0.1,0.0,0.043,0.114,0.00051,0.15,0.0,0.0001287,8.0,0.0,1.0,34,d
895.0,6.43,4.29,34.29,27.14,0.0,4.29,0.27178,0.107,0.0,0.014,0.143,0.0,0.214,0.0017,8.58e-05,7.0,0.0,0.0,43,d
590.0,0.0,0.0,31.76,23.53,0.0,1.18,0.07366,0.029,0.0,0.0,0.047,0.0,0.082,0.0014,3.54e-05,9.0,0.0,1.0,16,c
967.0,9.23,5.38,35.38,27.69,1.5,4.62,0.37084,0.146,0.0,0.015,0.154,0.0,0.169,0.0018,4.62e-05,11.0,0.0,0.0,53,d
849.0,9.38,6.25,23.44,23.44,0.0,3.12,0.19812,0.078,0.0,0.039,0.125,0.0,0.188,0.0,0.0001407,6.0,0.0,1.0,16,d
849.0,9.38,6.25,25.0,23.44,0.0,3.12,0.19812,0.078,0.0,0.039,0.125,0.0,0.18,0.0019,9.36e-05,6.0,0.0,0.0,18,d
849.0,9.38,6.25,23.44,21.88,0.0,3.12,0.19812,0.078,0.0,0.039,0.125,0.0,0.141,0.0019,9.36e-05,6.0,0.0,0.0,17,d
849.0,9.38,5.47,28.12,26.56,0.0,3.12,0.1778,0.07,0.0,0.031,0.125,0.00225,0.164,0.0019,9.36e-05,6.0,0.0,1.0,16,d
724.0,4.67,3.33,28.0,21.33,0.0,2.67,0.13462,0.053,0.0,0.02,0.107,0.0,0.133,0.0016,3.99e-05,6.0,0.0,1.0,16,c
736.0,5.41,3.38,28.38,24.32,0.0,2.7,0.13716,0.054,0.0,0.02,0.108,0.0,0.068,0.0016,4.05e-05,5.0,0.0,0.0,14,c
1335.0,21.28,17.02,27.66,21.28,2.1,4.26,0.18796,0.074,0.0,0.032,0.085,0.00077,0.234,0.0,6.39e-05,8.0,0.0,1.0,17,d
649.0,3.57,2.38,26.19,20.24,0.0,4.76,0.19558,0.077,0.0,0.006,0.179,0.0,0.202,0.0014,0.0,4.0,0.0,1.0,12,c
1130.0,9.52,5.56,44.44,20.63,1.6,4.76,0.60452,0.238,0.0,0.032,0.095,0.00057,0.143,0.0,9.51e-05,5.0,0.0,1.0,17,d
1393.0,22.92,16.67,29.17,22.92,0.0,2.08,0.23876,0.094,0.0,0.031,0.125,0.0,0.208,0.0,6.24e-05,7.0,0.0,1.0,17,e
1452.0,24.49,18.37,30.61,22.45,0.0,4.08,0.20828,0.082,0.0,0.031,0.122,0.00073,0.204,0.0,6.12e-05,8.0,0.0,1.0,17,d
1197.0,9.52,4.76,46.03,19.05,1.6,4.76,0.60452,0.238,0.0,0.024,0.095,0.00114,0.127,0.0,4.77e-05,5.0,0.0,1.0,18,d
1113.0,9.38,5.47,43.75,21.88,1.6,4.69,0.59436,0.234,0.0,0.023,0.094,0.00112,0.141,0.0019,9.36e-05,6.0,0.0,1.0,17,d
2389.0,50.0,7.14,17.86,3.57,7.1,25.0,0.0,0.0,0.0,0.0,0.071,0.00129,0.679,0.0,0.0,0.0,0.0,0.0,5,c
2389.0,50.0,7.14,17.86,3.57,7.1,28.57,1.08966,0.429,0.0,0.0,0.071,0.00257,0.786,0.0,0.0,0.0,0.0,0.0,6,d
2230.0,46.67,3.33,20.0,3.33,10.0,20.0,0.0,0.0,0.0,0.0,0.2,0.0036,0.667,0.0,0.0,0.0,0.0,0.0,1,a
2650.0,50.0,3.33,20.0,3.33,10.0,23.3,0.0,0.0,0.0,0.0,0.267,0.0036,0.733,0.0,0.0,0.0,0.0,0.0,1,b
2243.0,42.86,5.36,28.57,14.29,7.1,21.43,1.04394,0.411,0.0,0.0,0.071,0.00129,0.607,0.0,0.0,1.0,0.0,0.0,9,d
2372.0,46.67,5.0,26.67,6.67,10.0,20.0,1.69418,0.667,0.0,0.0,0.133,0.0048,1.033,0.004,9.99e-05,0.0,0.0,0.0,2,d
2648.0,50.0,3.33,20.0,3.33,10.0,23.33,0.0,0.0,0.0,0.0,0.0,0.0036,0.733,0.0,0.0,0.0,0.0,0.0,1,b
2389.0,46.43,7.14,32.14,3.57,7.1,17.86,1.81356,0.714,0.0,0.0,0.143,0.00257,0.393,0.0,0.0,0.0,0.0,0.0,11,d
1657.0,18.87,2.83,54.72,33.96,3.8,9.43,0.38354,0.151,0.0,0.0,0.0,0.00068,0.236,0.0,0.0,4.0,0.0,0.0,13,c
1657.0,18.87,2.83,52.83,33.96,3.8,9.43,0.38354,0.151,0.0,0.0,0.0,0.00068,0.236,0.0,0.0,4.0,0.0,0.0,13,c
2540.0,53.57,3.57,17.86,3.57,10.7,21.43,1.08966,0.429,0.0,0.0,0.286,0.00386,0.714,0.0,0.0,0.0,0.0,0.0,6,c
2540.0,57.14,5.36,17.86,3.57,10.7,21.43,2.26822,0.893,0.0,0.0,0.286,0.00386,0.679,0.0,0.0,1.0,0.0,0.0,10,d
322.0,0.38,0.0,16.15,1.54,5.4,5.38,0.508,0.2,0.0,0.0,0.015,0.00138,0.331,0.0,0.0,1.0,0.0,0.0,6,a
322.0,0.38,0.0,16.15,1.54,5.4,5.38,0.508,0.2,0.0,0.0,0.015,0.00138,0.331,0.0,0.0,1.0,0.0,0.0,5,a
356.0,0.77,0.0,13.85,1.54,3.8,4.62,0.68326,0.269,0.0,0.0,0.015,0.00138,0.331,0.0,0.0,0.0,0.0,0.0,4,a
322.0,0.77,0.0,12.31,2.31,3.8,4.62,0.78232,0.308,0.0,0.0,0.015,0.00138,0.354,0.0,0.0,2.0,0.0,0.0,6,a
2389.0,50.0,7.14,17.86,3.57,7.1,25.0,0.54356,0.214,0.0,0.0,0.071,0.00129,0.679,0.0,0.0,0.0,0.0,0.0,6,d
289.0,0.0,0.0,15.38,0.77,5.4,4.62,0.8001,0.315,0.0,0.0,0.031,0.00138,0.231,0.0,0.0,1.0,0.0,0.0,5,a
356.0,0.77,0.0,14.62,0.0,5.4,5.38,0.7239,0.285,0.0,0.0,0.046,0.00208,0.262,0.0,0.0,0.0,0.0,0.0,3,a
385.0,1.15,0.0,16.15,1.54,4.6,5.38,0.99568,0.392,0.0,0.0,0.062,0.00138,0.331,0.0,0.0,1.0,0.0,0.0,19,a
485.0,2.33,0.39,21.71,6.98,4.7,3.88,0.94488,0.372,0.0,0.0,0.047,0.00209,0.0,0.0028,4.65e-05,1.0,0.0,0.0,13,a
423.0,0.78,0.0,17.83,5.43,4.7,4.65,0.90678,0.357,0.0,0.0,0.047,0.0014,0.0,0.0009,2.34e-05,1.0,0.0,0.0,12,a
2389.0,45.71,5.71,25.71,8.57,11.4,20.0,1.016,0.4,0.0,0.0,0.114,0.00411,1.029,0.0034,0.0001713,0.0,0.0,0.0,2,d
2929.0,70.0,6.67,13.33,3.33,6.7,10.0,0.0,0.0,0.0,0.0,0.067,0.0024,0.6,0.004,0.0,0.0,0.0,0.0,1,c
1736.0,8.49,6.6,75.47,52.83,0.0,9.43,1.6764,0.66,0.0,0.0,0.189,0.00136,0.302,0.0,0.0,9.0,0.0,0.0,37,e
1159.0,12.87,1.98,26.73,1.98,1.0,12.87,1.43256,0.564,0.0,0.035,0.04,0.00107,0.208,0.0,0.0,8.0,0.0,0.0,36,c
1523.0,4.55,0.0,80.0,29.09,7.3,5.45,0.34544,0.136,0.0,0.0,0.036,0.00327,0.291,0.0044,0.0,0.0,0.0,0.0,17,c
1904.0,14.55,1.82,70.91,20.0,5.5,9.09,0.48514,0.191,0.0,0.0,0.073,0.00262,0.327,0.0,0.0,2.0,0.0,0.0,19,c
1979.0,16.36,4.55,70.91,25.45,7.3,7.27,0.27686,0.109,0.0,0.0,0.036,0.00262,0.2,0.0,0.0,0.0,0.0,0.0,12,c
1749.0,9.09,0.91,78.18,27.27,5.5,7.27,0.3937,0.155,0.0,0.0,0.036,0.00262,0.245,0.0022,0.0,2.0,0.0,0.0,22,c
1674.0,3.33,0.0,90.0,43.33,3.3,6.67,1.35382,0.533,0.0,0.0,0.333,0.015,0.167,0.02,0.0005001,10.0,0.0,0.0,29,d
1611.0,3.85,0.0,84.62,38.46,3.8,3.85,1.27,0.5,0.0,0.0,0.385,0.01731,0.154,0.0231,0.0011538,4.0,0.0,0.0,25,d
1674.0,0.0,0.0,90.0,36.67,0.0,3.33,1.18618,0.467,0.0,0.0,0.0,0.006,0.067,0.05,0.0012501,5.0,0.0,0.0,19,d
188.0,0.61,0.0,6.53,0.82,0.4,2.86,0.65278,0.257,0.0,0.01,0.008,0.00029,0.022,0.0,0.000153,6.0,0.0,1.0,33,b
1485.0,0.0,0.0,87.1,29.03,9.7,6.45,1.22936,0.484,0.0,0.0,0.0,0.02613,0.21,0.0677,0.0016935,0.0,0.0,0.0,8,c
159.0,1.04,0.0,6.67,6.25,0.4,0.42,0.15748,0.062,0.0,0.0,0.188,0.00015,0.075,0.0,6.24e-05,6.0,0.0,0.0,13,b
749.0,7.14,0.6,27.38,5.95,2.4,2.38,0.54356,0.214,0.0,0.0,0.024,0.00043,0.321,0.0029,0.0012501,4.0,0.0,0.0,15,b
1987.0,30.0,7.5,35.0,15.0,12.5,25.0,1.143,0.45,0.0,0.0,0.15,0.0018,0.2,0.0,0.0,0.0,0.0,0.0,13,d
2243.0,32.14,5.36,53.57,0.0,3.6,7.14,0.81534,0.321,0.0,0.0,0.0,0.00129,1.25,0.0321,0.0,0.0,0.0,0.0,5,c
2092.0,21.43,3.57,64.29,3.57,3.6,7.14,1.22428,0.482,0.0,0.0,0.0,0.00129,1.429,0.0214,0.0,0.0,0.0,0.0,4,c
2243.0,32.14,5.36,53.57,0.0,3.6,7.14,0.99822,0.393,0.0,0.0,0.0,0.00257,1.214,0.0321,0.0,0.0,0.0,0.0,11,c
2243.0,32.14,5.36,53.57,3.57,3.6,7.14,1.81356,0.714,0.0,0.0,0.0,0.00257,1.0,0.0321,0.0002142,1.0,0.0,0.0,20,d
1259.0,23.3,7.77,5.83,1.94,1.0,18.45,2.49174,0.981,0.0,0.083,0.019,0.00175,0.223,0.0012,0.0,4.0,0.0,0.0,15,e
1356.0,11.76,2.94,47.06,5.88,1.5,10.29,2.24028,0.882,0.0,0.007,0.221,0.00212,0.324,0.0,0.0,2.0,0.0,0.0,15,d
356.0,1.54,0.0,13.85,0.77,4.6,4.62,0.64516,0.254,0.0,0.0,0.031,0.00111,0.231,0.0,0.0,1.0,0.0,0.0,5,a
1569.0,3.12,0.0,84.38,31.25,9.4,6.25,1.03124,0.406,0.0,0.0,0.0,0.02531,0.188,0.0656,0.0011718,10.0,0.0,0.0,45,c
2243.0,25.0,3.57,64.29,0.0,7.1,7.14,0.99822,0.393,0.0,0.0,0.0,0.00257,0.321,0.0,0.0,0.0,0.0,0.0,5,c
100.0,0.0,0.0,4.07,3.25,0.8,0.81,0.51562,0.203,0.0,0.0,0.016,0.00059,0.171,0.0098,0.0001221,2.0,0.0,0.0,10,b
88.0,0.0,0.0,4.17,3.33,0.8,0.83,0.14732,0.058,0.0,0.0,0.008,0.00015,0.283,0.03,0.0002499,2.0,0.0,0.0,13,a
88.0,0.0,0.0,4.17,3.33,0.8,0.83,0.4445,0.175,0.0,0.0,0.008,0.00045,0.196,0.03,0.0001563,2.0,0.0,0.0,12,b
1046.0,14.77,2.84,17.05,1.14,1.1,13.64,1.09728,0.432,0.0,0.04,0.023,0.00123,0.33,0.0014,3.42e-05,7.0,0.0,0.0,29,c
368.0,0.0,0.0,21.25,11.88,0.6,0.0,0.03048,0.012,0.0,0.0,0.012,0.0009,0.188,0.0,0.0016875,0.0,0.0,0.0,4,c
88.0,0.0,0.0,4.17,3.33,0.8,0.83,0.4445,0.175,0.0,0.0,0.017,0.0003,0.196,0.03,0.0002499,2.0,0.0,0.0,12,b
322.0,0.38,0.0,15.38,0.0,4.6,5.38,0.508,0.2,0.0,0.0,0.046,0.00111,0.208,0.0,0.0,1.0,0.0,0.0,5,a
88.0,0.0,0.0,5.42,5.42,0.0,0.0,0.0381,0.015,0.0,0.0,0.0,0.0,0.033,0.025,0.0,1.0,0.0,0.0,10,b
109.0,0.0,0.0,3.48,0.0,3.5,2.61,0.18796,0.074,0.0,0.0,0.13,0.00313,0.426,0.0042,0.0013044,0.0,0.0,0.0,1,a
2243.0,32.14,7.14,53.57,0.0,3.6,3.57,2.44856,0.964,0.0,0.0,0.0,0.00129,1.143,0.0214,0.0,3.0,0.0,0.0,11,d
690.0,5.29,0.59,25.88,0.0,2.4,2.35,0.10414,0.041,0.0,0.0,0.0,0.00042,0.341,0.0056,0.0,2.0,0.0,0.0,10,a
192.0,0.0,0.0,11.67,11.67,0.0,0.0,0.0381,0.015,0.0,0.0,0.0,0.0,0.108,0.0325,0.0,1.0,0.0,0.0,2,c
176.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0381,0.015,0.0,0.0,0.0,0.0,0.133,0.0325,0.0,1.0,0.0,0.0,3,b
192.0,0.0,0.0,11.67,11.67,0.0,0.0,0.0381,0.015,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,2,c
1510.0,3.28,0.0,70.49,14.75,1.6,9.84,2.54,1.0,0.0,0.025,0.164,0.00295,0.23,0.0,0.0,3.0,0.0,0.0,18,d
1536.0,0.0,0.0,90.0,36.67,3.3,3.33,1.016,0.4,0.0,0.0,0.0,0.018,0.067,0.05,0.0012501,2.0,0.0,0.0,14,d
1586.0,3.45,0.0,86.21,37.93,10.3,3.45,1.18364,0.466,0.0,0.0,0.345,0.01552,0.103,0.0517,0.001293,9.0,0.0,0.0,32,d
1644.0,5.36,0.0,78.57,32.14,7.1,7.14,1.27,0.5,0.0,0.0,0.357,0.01607,0.446,0.0214,0.0010713,5.0,0.0,0.0,24,d
1548.0,3.7,0.0,85.19,40.74,7.4,3.7,1.27,0.5,0.0,0.0,0.37,0.01667,0.259,0.0222,0.0011112,3.0,0.0,0.0,22,d
1611.0,3.85,0.0,88.46,42.31,3.8,3.85,1.36652,0.538,0.0,0.0,0.0,0.01731,0.135,0.0,0.0011538,4.0,0.0,0.0,12,d
138.0,0.0,0.0,8.2,7.38,0.8,0.0,0.02032,0.008,0.0,0.0,0.0,0.0,0.049,0.0492,4.92e-05,3.0,0.0,0.0,9,b
105.0,0.0,0.0,5.79,4.96,0.8,0.83,0.02032,0.008,0.0,0.0,0.0,0.0,0.095,0.0496,4.95e-05,3.0,0.0,0.0,6,b
502.0,2.72,1.63,22.83,15.22,2.2,1.09,0.35814,0.141,0.0,0.0,0.326,0.00117,0.125,0.0,0.0,2.0,0.0,0.0,10,c
456.0,3.26,1.63,19.57,13.04,1.1,1.09,0.3048,0.12,0.0,0.0,0.326,0.0,0.022,0.0,0.0,4.0,0.0,0.0,11,c
502.0,2.72,1.09,21.74,14.13,2.2,1.09,0.3175,0.125,0.0,0.0,0.326,0.00078,0.103,0.0,0.0,2.0,0.0,0.0,11,c
326.0,0.0,0.0,19.53,14.06,0.8,0.0,0.02032,0.008,0.0,0.0,0.0,0.0,0.086,0.0009,4.68e-05,1.0,0.0,0.0,8,b
456.0,2.17,1.09,21.74,14.13,1.1,0.0,0.37338,0.147,0.0,0.0,0.326,0.0,0.022,0.0,0.0,6.0,0.0,0.0,13,c
502.0,2.72,1.63,21.74,14.13,1.1,1.09,0.34544,0.136,0.0,0.0,0.326,0.0,0.071,0.0,0.0,2.0,0.0,0.0,11,c
201.0,0.0,0.0,14.52,10.48,1.6,0.0,0.03048,0.012,0.0,0.0,0.0,0.0,0.097,0.0019,4.83e-05,1.0,0.0,0.0,10,b
201.0,0.0,0.0,14.52,10.48,1.6,0.0,0.03048,0.012,0.0,0.0,0.0,0.0,0.097,0.0019,4.83e-05,1.0,0.0,0.0,9,b
264.0,0.0,0.0,14.29,11.9,0.8,0.79,0.01016,0.004,0.0,0.0,0.0,0.0,0.067,0.001,4.77e-05,1.0,0.0,0.0,7,b
1494.0,0.0,0.0,78.57,0.0,7.1,7.14,5.17144,2.036,0.0,0.0,0.071,0.00129,0.679,0.0214,0.0,8.0,0.0,0.0,42,c
1536.0,0.0,0.0,90.0,26.67,3.3,6.67,0.55118,0.217,0.0,0.0,0.0,0.0012,0.15,0.0,0.0,0.0,0.0,0.0,3,c
1674.0,3.33,0.0,80.0,33.33,6.7,10.0,1.44018,0.567,0.0,0.0,0.133,0.015,0.2,0.02,0.0005001,2.0,0.0,0.0,6,d
1674.0,6.67,0.0,73.33,3.33,10.0,13.33,2.11582,0.833,0.0,0.0,0.2,0.027,0.267,0.02,0.0005001,3.0,0.0,0.0,14,c
1611.0,3.85,0.0,88.46,42.31,3.8,3.85,1.36652,0.538,0.0,0.0,0.0,0.01731,0.135,0.0,0.0011538,5.0,0.0,0.0,20,d
1523.0,8.18,0.91,69.09,23.64,20.0,18.18,0.46228,0.182,0.0,0.0,0.073,0.00491,0.618,0.0,0.0,1.0,0.0,0.0,17,c
1795.0,12.86,5.71,71.43,25.71,2.9,5.71,0.39878,0.157,0.0,0.0,0.286,0.00206,0.2,0.0,0.0,1.0,0.0,0.0,15,d
1795.0,11.43,5.71,71.43,25.71,2.9,5.71,0.43434,0.171,0.0,0.0,0.286,0.00206,0.186,0.0,0.0,1.0,0.0,0.0,15,d
335.0,4.8,0.8,7.2,0.8,1.6,0.8,1.60528,0.632,0.0,0.0,0.016,0.00029,0.28,0.0,0.0,3.0,0.0,0.0,16,c
305.0,0.81,0.0,13.01,1.63,2.4,4.07,1.30048,0.512,0.0,0.004,0.016,0.00059,0.61,0.0049,0.000366,5.0,0.0,0.0,31,b
155.0,0.82,0.2,4.9,0.41,0.8,2.86,0.69342,0.273,0.0,0.008,0.008,0.00044,0.122,0.0049,0.0002448,7.0,0.0,1.0,30,b
305.0,3.27,1.22,8.16,1.22,1.2,3.27,0.69342,0.273,0.0,0.008,0.008,0.00073,0.159,0.001,0.0001836,1.0,0.0,0.0,19,b
377.0,4.9,0.82,9.39,0.41,1.2,2.45,0.70612,0.278,0.0,0.002,0.008,0.00073,0.2,0.0,0.0,3.0,0.0,0.0,21,b
2389.0,35.71,5.36,53.57,3.57,3.6,3.57,1.22428,0.482,0.0,0.0,0.0,0.00129,1.0,0.0321,0.0,0.0,0.0,0.0,5,d
2389.0,39.29,5.36,53.57,3.57,3.6,3.57,1.22428,0.482,0.0,0.0,0.0,0.00129,0.964,0.0321,0.0,0.0,0.0,0.0,5,d
2243.0,32.14,3.57,57.14,7.14,3.6,3.57,1.99644,0.786,0.0,0.0,0.0,0.00129,0.929,0.0321,0.0001071,1.0,0.0,0.0,17,d
2243.0,32.14,7.14,53.57,3.57,3.6,7.14,2.35966,0.929,0.0,0.0,0.071,0.00129,1.25,0.0214,0.0,5.0,0.0,0.0,23,d
105.0,2.11,2.11,0.42,0.42,0.0,0.42,0.05842,0.023,0.0,0.0,0.188,0.0003,0.023,0.0,6.24e-05,5.0,0.0,0.0,11,b
1586.0,3.45,0.0,79.31,20.69,10.3,6.9,1.05156,0.414,0.0,0.0,0.345,0.02793,0.345,0.0207,0.001293,1.0,0.0,0.0,16,c
318.0,0.0,0.0,15.15,12.12,6.1,3.03,0.15494,0.061,0.0,0.0,0.061,0.00218,1.242,0.0109,0.0006819,1.0,0.0,0.0,2,a
326.0,3.67,0.82,8.16,0.41,0.8,3.27,0.65278,0.257,0.0,0.004,0.024,0.00073,0.155,0.001,0.0001224,5.0,0.0,1.0,33,a
188.0,0.41,0.0,7.76,1.22,0.8,2.45,0.69342,0.273,0.0,0.002,0.016,0.00059,0.269,0.0015,0.0002142,4.0,0.0,0.0,27,b
787.0,7.06,1.18,27.06,0.0,2.4,2.35,0.95504,0.376,0.0,0.0,0.0,0.00042,0.318,0.0042,0.0,4.0,0.0,0.0,18,c
71.0,1.25,0.0,0.83,0.42,0.4,0.42,0.1905,0.075,0.0,0.0,0.188,0.0003,0.079,0.0,6.24e-05,6.0,0.0,0.0,11,b
226.0,0.0,0.0,0.0,0.0,0.0,10.87,0.44196,0.174,0.0,0.0,0.0,0.0,0.163,0.0,0.0,0.0,0.0,0.0,1,a
1874.0,13.79,0.0,72.41,6.9,3.4,6.9,1.83896,0.724,0.0,0.0,0.069,0.00931,0.103,0.0,0.0001035,11.0,0.0,0.0,46,c
1954.0,20.0,3.33,60.0,3.33,3.3,13.33,2.71018,1.067,0.0,0.0,0.0,0.0048,0.267,0.0,0.0,2.0,0.0,0.0,15,d
1812.0,10.0,1.67,76.67,3.33,3.3,6.67,1.09982,0.433,0.0,0.0,0.333,0.015,0.267,0.02,0.0009999,0.0,0.0,0.0,17,b
1648.0,0.0,0.0,87.88,12.12,0.0,6.06,1.3843,0.545,0.0,0.0,0.0,0.03273,0.106,0.0455,0.0011364,1.0,0.0,0.0,14,d
1569.0,4.69,0.0,78.12,18.75,6.2,9.38,1.11252,0.438,0.0,0.0,0.312,0.02812,0.469,0.0,0.0,2.0,0.0,1.0,12,c
1569.0,3.12,0.0,81.25,25.0,6.2,9.38,1.07188,0.422,0.0,0.0,0.312,0.0225,0.438,0.0,0.0,3.0,0.0,1.0,13,c
2243.0,32.14,7.14,53.57,3.57,3.6,7.14,2.26822,0.893,0.0,0.0,0.071,0.00129,1.25,0.0214,0.0,0.0,0.0,0.0,13,d
1619.0,3.23,0.0,87.1,38.71,3.2,3.23,0.82042,0.323,0.0,0.0,0.323,0.01452,0.177,0.0484,0.0012096,4.0,0.0,0.0,23,d
1443.0,1.82,0.0,81.82,20.0,10.9,9.09,0.04572,0.018,0.0,0.0,0.0,0.02945,0.327,0.0,0.0,4.0,0.0,0.0,11,a
1423.0,2.0,0.0,80.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.04,0.00288,0.34,0.0,0.0,0.0,0.0,0.0,1,a
